Station ID,Data Source,Station Name,Latitude,Longitude,Elevation(m),Station history
SCD-SK163,Atmospheric Environment Service,WASKESIU LAKE,53.85,-106.0666667,527,WASKESIU LAKE 53 51 106 4 527 19740313 19790315 6; COURSE 3 53 51 106 4 527 19620329 19660323 5; WASKESIU LAKE 53 51 106 4 527 19670323 19690319 3; WASKESIU 53 51 106 4 527 19700319 19720315 3; WASKESIU LAKE 3 53 51 106 4 527 19730319 19730319 1
SCD-SK164,Atmospheric Environment Service,WATROUS A-14,-9.15,9.15,-99999,WATROUS A-14 -9 -9 -9 -9 -999 19810216 19850312 10
SCD-SK165,Atmospheric Environment Service,WATROUS A-14,51.5,-105.45,533,WATROUS A-14 51 30 105 27 533 19780214 19840313 12; WATROUS A-14 51 30 105 27 534 19620211 19770315 31
SCD-SK166,Atmospheric Environment Service,WATSON A-15,-9.15,9.15,-99999,WATSON A-15 -9 -9 -9 -9 -999 19820223 19850311 8
SCD-SK167,Atmospheric Environment Service,WATSON A-15,52.18333333,-104.5333333,546,WATSON A-15 52 11 104 32 546 19620211 19840314 45
SCD-SK168,Atmospheric Environment Service,WEYBURN,49.65,-103.8333333,570,WEYBURN 49 39 103 50 570 19790227 19850311 15
SCD-SK169,Atmospheric Environment Service,WILLOWBROOK,-9.15,9.15,-99999,WILLOWBROOK -9 -9 -9 -9 -999 19850212 19850312 2; WILLOWBROOK CREEK 51 12 103 3 610 19700203 19720313 5; WILLOWBROOK 51 12 103 4 610 19730205 19800311 24
SCD-SK170,Atmospheric Environment Service,WILLOWBROOK CREEK A-30,51.21666667,-103,-99999,WILLOWBROOK CREEK A-30 51 13 103 0 -999 19850212 19850312 2
SCD-SK171,Atmospheric Environment Service,WILLOWBROOK A-31,51.16666667,-102.9166667,-99999,WILLOWBROOK A-31 51 10 102 55 -999 19850212 19850312 2
SCD-SK172,Atmospheric Environment Service,WILLOWBROOK SOUTH WEST,-9.15,9.15,-99999,WILLOWBROOK SOUTH WEST -9 -9 -9 -9 -999 19850212 19850312 2; WILLOWBROOK SOUTH WEST 51 10 102 57 595 19700203 19770316 16; WILLOWBROOK SOUTH WEST 51 10 102 57 594 19780131 19800311 8
SCD-SK173,Atmospheric Environment Service,WILLOWBUNCH,-9.15,9.15,-99999,WILLOWBUNCH -9 -9 -9 -9 -999 19790302 19850312 15
SCD-SK174,Atmospheric Environment Service,WOODROW,49.7,-106.6666667,732,WOODROW 49 42 106 40 732 19700219 19850311 35
SCD-SK175,Atmospheric Environment Service,WROXTON A-32,51.2,-101.7833333,-99999,WROXTON A-32 51 12 101 47 -999 19850213 19850312 2
SCD-SK176,Atmospheric Environment Service,WYNYARD,51.76666667,-104.2,561,WYNYARD 51 46 104 12 561 19641224 19910315 434
SCD-SK177,Atmospheric Environment Service,WYNYARD A-17,-9.15,9.15,-99999,WYNYARD A-17 -9 -9 -9 -9 -999 19820223 19850311 8
SCD-SK178,Atmospheric Environment Service,WYNYARD A-17,51.76666667,-104.15,553,WYNYARD A-17 51 46 104 9 553 19620212 19840314 45
SCD-SK179,Atmospheric Environment Service,YORKTON A-19,51.21666667,-102.6166667,509,YORKTON A-19 51 13 102 37 509 19620212 19850312 48
SCD-SK180,Atmospheric Environment Service,YOUNG,51.8,-105.7666667,518,YOUNG 51 48 105 46 518 19690320 19690320 1
SCD-SK181,Atmospheric Environment Service,ZELMA,51.8,-105.9333333,541,ZELMA 51 48 105 56 541 19710222 19850312 36
SCD-SK182,Atmospheric Environment Service,HITCHCOCK,-9.15,9.15,-99999,HITCHCOCK -9 -9 -9 -9 -999 19800226 19850313 12
SCD-SK183,Atmospheric Environment Service,MOOSE MOUNTAIN LAKE,49.88333333,-103.0333333,619,MOOSE MOUNTAIN LAKE 49 53 103 2 619 19710204 19720313 4; MOOSE MOUNTAIN -9 -9 -9 -9 -999 19700227 19700227 1
SCD-SK184,Atmospheric Environment Service,WILKIE,52.31666667,-108.6833333,671,WILKIE 52 19 108 41 671 19740307 19790227 6; WILKIE 52 25 108 42 671 19630314 19630314 1; WILKIE 52 19 108 41 671 19670308 19720301 6; WILKIE A 52 19 108 41 671 19730228 19730228 1
SCD-SK185,Atmospheric Environment Service,PILOT BUTTE S W,-9.15,9.15,-99999,PILOT BUTTE S W -9 -9 -9 -9 -999 19720215 19850311 33
SCD-YT001,Atmospheric Environment Service,AISHIHIK LAKE UPPER,61.71666667,-137.3333333,1160,AISHIHIK LAKE UPPER 61 43 137 20 1160 19770202 19850514 38
SCD-YT002,Atmospheric Environment Service,BATES RIVER,60.15,-137.9333333,686,BATES RIVER 60 9 137 56 686 19780203 19850514 31
SCD-YT005,Atmospheric Environment Service,BOUNDARY,64.23333333,-140.35,1036,BOUNDARY 64 14 140 21 1036 19840330 19840330 1
SCD-YT010,Atmospheric Environment Service,CASSIAR CREEK,64.21666667,-140.35,1005,CASSIAR CREEK 64 13 140 21 1005 19770131 19780228 6
SCD-YT017,Atmospheric Environment Service,EAGLE VILLAGE,64.13333333,-141.1333333,275,EAGLE VILLAGE 64 8 141 8 275 19770227 19840330 8
SCD-YT024,Atmospheric Environment Service,INGES RIVER,61.06666667,-131.0666667,1035,INGES RIVER 61 4 131 4 1035 19770203 19800514 18
SCD-YT027,Atmospheric Environment Service,KLUANE LAKE,61.01666667,-138.4,787,KLUANE LAKE 61 1 138 24 787 19760301 19760315 2
SCD-YT030,Atmospheric Environment Service,MAYO A,63.61666667,-135.8666667,495,MAYO A 63 37 135 52 495 19841122 19850515 23; MAYO 63 36 135 53 495 19671201 19690423 48; MAYO A 63 36 135 53 495 19691115 19700415 21; MAYO A 63 37 135 52 495 19701115 19760419 111; MAYO A 63 37 135 52 504 19761103 19830201 94; MAYO A 63 38 135 53 495 19830203 19830203 1; MAYO A 63 37 135 52 504 19830208 19830223 2; MAYO A 63 38 135 53 495 19830303 19840501 6
SCD-YT036,Atmospheric Environment Service,MT MCINTYRE,60.66666667,-135.1333333,1130,MT MCINTYRE 60 40 135 8 1130 19770201 19800515 18
SCD-YT041,Atmospheric Environment Service,MUD LAKE,61.1,-131.25,1067,MUD LAKE 61 6 131 15 1067 19830202 19850514 13; MUD LAKE 61 4 131 4 1067 19810204 19820517 9
SCD-YT045,Atmospheric Environment Service,ROGUE RIVER PLATA,63.51666667,-132.0833333,752,ROGUE RIVER PLATA 63 31 132 5 752 19850201 19850514 5; ROGUE RIVER 63 31 132 5 762 19780202 19840515 30
SCD-YT046,Atmospheric Environment Service,ROSE CREEK FARO,62.33333333,-133.3833333,1080,ROSE CREEK FARO 62 20 133 23 1080 19820201 19850514 16; ROSE CREEK 62 20 133 23 1080 19770201 19810515 19
SCD-YT048,Atmospheric Environment Service,STEWART CROSSING,63.36666667,-136.6833333,610,STEWART CROSSING 63 22 136 41 610 19830131 19850515 11
SCD-YT054,Atmospheric Environment Service,TWIN CREEKS,62.66666667,-131.1166667,900,TWIN CREEKS 62 40 131 7 900 19770201 19850514 39
SCD-YT055,Atmospheric Environment Service,VICTORIA CREEK,62.01666667,-137.0666667,990,VICTORIA CREEK 62 1 137 4 990 19830131 19850429 9; VICTORIA CREEK 62 1 137 3 990 19770202 19820513 24
SCD-YT056,Atmospheric Environment Service,WATSON LAKE A,60.11666667,-128.8166667,689,WATSON LAKE A 60 7 128 49 689 19761101 19880315 223; WATSON LAKE A 60 7 128 49 685 19641224 19761022 289
SCD-YT058,Atmospheric Environment Service,WHITEHORSE A,60.7,-135.0666667,700,WHITEHORSE A 60 42 135 4 700 19830201 19930416 122; WHITEHORSE A 60 43 135 4 698 19650316 19760415 113; WHITEHORSE A 60 43 135 4 703 19761130 19820515 69
SCD-YT060,Atmospheric Environment Service,BIG CREEK,65.36666667,-138.3,550,BIG CREEK 65 22 138 18 550 19770201 19790515 14
SCD-YT061,Atmospheric Environment Service,BOUNDARY,64.08333333,-141.45,1005,BOUNDARY 64 5 141 27 1005 19770227 19800402 7
SCD-YT062,Atmospheric Environment Service,DEZDEASH,60.36666667,-137.0666667,725,DEZDEASH 60 22 137 4 725 19800204 19850429 21
BCE-1C33A,British Columbia Environment,GRANITE MOUNTAIN,49.1025,-117.855833,2025,E
BCE-1C42,British Columbia Environment,CAVERHILL LAKE,51.34259,-120.409183,1397,E
BCE-2F01A,British Columbia Environment,TROUT CREEK (WEST),49.571837,-119.630862,350,E
BCE-2F25,British Columbia Environment,POSTILL LAKE (UPPER),49.99329,-119.209451,-1405,E
BCE-3B24,British Columbia Environment,HEATHER MOUNTAIN UPPER,48.956667,-124.479722,681,E
BCE-4A19A,British Columbia Environment,-99999,-99999,-99999,-99999,-99999
BCE-4E02B,British Columbia Environment,ATLIN LAKE,59.497786,-133.724032,668,E
BCE-AL01,British Columbia Environment,-99999,-99999,-99999,-99999,-99999
BCE-AL02,British Columbia Environment,-99999,-99999,-99999,-99999,-99999
BCE-AL03,British Columbia Environment,-99999,-99999,-99999,-99999,-99999
BCE-AL05,British Columbia Environment,-99999,-99999,-99999,-99999,-99999
BCE-AL06,British Columbia Environment,-99999,-99999,-99999,-99999,-99999
BCE-AL07A,British Columbia Environment,-99999,-99999,-99999,-99999,-99999
BCE-AL10,British Columbia Environment,-99999,-99999,-99999,-99999,-99999
BCE-AL11,British Columbia Environment,-99999,-99999,-99999,-99999,-99999
BCE-AL12,British Columbia Environment,-99999,-99999,-99999,-99999,-99999
BCE-1A02P,British Columbia Environment,MCBRIDE UPPER - PILLOW,53.3,-120.3333333,1620,
BCE-1A19P,British Columbia Environment,DOME MOUNTAIN - PILLOW,53.61666667,-121.0166667,1820,
BCE-1D11P,British Columbia Environment,BOSTON BAR CREEK UPPER - PILLOW,49.58333333,-121.2166667,1340,
BCE-1D12P,British Columbia Environment,BOSTON BAR CREEK LOWER - PILLOW,49.58333333,-121.2166667,1230,
BCE-1D14P,British Columbia Environment,OTTOMITE - PILLOW,49.6,-121.15,1460,
BCE-1E11P,British Columbia Environment,MOUNT SAINT ANNE - PILLOW,52.26666667,-119.2333333,1770,
BCE-1F06P,British Columbia Environment,CELISTA MOUNTAIN - PILLOW,51.38333333,-118.8833333,1551,
BCE-2A17P,British Columbia Environment,FIDELITY MOUNTAIN - PILLOW,51.23333333,-117.7,1970,
BCE-2A30P,British Columbia Environment,COLPITTI CREEK - PILLOW,51.5,-118.5166667,1130,
BCE-2C09P,British Columbia Environment,MORISSEY RIDGE - PILLOW,49.45,-114.9666667,1860,
BCE-4A29P,British Columbia Environment,UPPER PARSNIP RIVER - PILLOW,54.6,-122.1333333,790,
SCD-NT049A,Atmospheric Environment Service,-99999,-99999,-99999,-99999,-99999
YT-08AA-SC01,Yukon Territory,CANYON LAKE,61.11769444,-136.9906111,1160,
YT-08AA-SC02,Yukon Territory,ALDER CREEK,60.36666667,-137.1,768,
YT-08AA-SC03,Yukon Territory,AISHIHIK LAKE,61.19666667,-136.9945833,945,
YT-08AA-SC04,Yukon Territory,HAINES JUNCTION FARM,60.77027778,-137.5725,610,
YT-08AB-SC01,Yukon Territory,FELSITE CREEK,60.56666667,-138.0833333,762,
YT-08AB-SC02,Yukon Territory,CLAY CREEK,60.15,-137.9333333,670,
YT-08AB-SC03,Yukon Territory,SUMMIT,60.85472222,-137.7891667,1000,
YT-08AB-SC04,Yukon Territory,PROFILE MOUNTAIN,60.63333333,-137.9333333,900,
YT-08AC-SC01,Yukon Territory,STANLEY CREEK,59.93333333,-136.8,925,
YT-08AC-SC02,Yukon Territory,TAKHANNE,60.11666667,-136.9833333,762,
YT-08AK-SC01,Yukon Territory,EAGLECREST,58.28333333,-134.5333333,305,
YT-08AK-SC02,Yukon Territory,MOORE CREEK BRIDGE,59.51666667,-135.25,700,
YT-09AA-SC01,Yukon Territory,TAGISH,60.28166667,-134.1760278,1080,
YT-09AA-SC02,Yukon Territory,MONTANA MOUNTAIN,60.13333333,-134.7333333,1020,
YT-09AA-SC03,Yukon Territory,LOG CABIN (B.C.),59.76666667,-134.9666667,884,
YT-09AA-SC04,Yukon Territory,ATLIN (B.C),59.56666667,-133.7,730,
YT-09AB-SC01A,Yukon Territory,MT MCINTYRE A,60.65,-135.15,930,
YT-09AB-SC01B,Yukon Territory,MT MCINTYRE B,60.65,-135.1333333,1097,
YT-09AB-SC01C,Yukon Territory,MT MCINTYRE C,60.65,-135.15,1213,
YT-09AB-SC01D,Yukon Territory,MT MCINTYRE D,60.65,-135.15,1355,
YT-09AB-SC02,Yukon Territory,WHITEHORSE AIRPORT,60.70188889,-135.0716944,700,
YT-09AB-SC03,Yukon Territory,MCCLINTOCK,60.6,-134.4333333,685,
YT-09AB-SC04,Yukon Territory,CHADBURN LAKE,60.65,-134.9666667,710,
YT-09AB-SC05,Yukon Territory,LONG LAKE,60.75,-135.0333333,671,
YT-09AD-SC01,Yukon Territory,MEADOW CREEK,60.58333333,-133.0833333,1235,
YT-09AD-SC02,Yukon Territory,JORDAN LAKE,60.87791667,-132.8215,930,
YT-09AE-SC01,Yukon Territory,MORLEY LAKE,60,-132.1166667,824,
YT-09AG-SC01,Yukon Territory,MT PETERS,61.38333333,-134.5,1370,
YT-09AG-SC02,Yukon Territory,NORTHERN LAKE,61.75,-133.8166667,937,
YT-09AH-SC01,Yukon Territory,MOUNT BERDOE,62.03333333,-136.2333333,1035,
YT-09AH-SC03,Yukon Territory,SATASHA LAKE,61.49438889,-136.2761389,1106,
YT-09AH-SC04,Yukon Territory,WILLIAMS CREEK,62.346778,-136.714,914,
YT-09BA-SC01,Yukon Territory,ROSS RIVER HILL,61.93333333,-132.4666667,975,
YT-09BA-SC02A,Yukon Territory,TWIN CREEKS A,62.619984,-131.278195,900,
YT-09BA-SC02B,Yukon Territory,TWIN CREEKS B,62.61925,-131.26237,900,
YT-09BA-SC03,Yukon Territory,HOOLE RIVER,61.53438889,-131.59125,1036,
YT-09BA-SC04,Yukon Territory,BURNS LAKE,62.28919444,-129.9436111,1112,
YT-09BA-SC05,Yukon Territory,FINLAYSON AIRSTRIP,61.69061111,-130.7775278,988,
YT-09BB-SC01,Yukon Territory,CLEARWATER CREEK,62.93333333,-132.2333333,1465,
YT-09BB-SC02,Yukon Territory,MACMILLAN PASS,63.18333333,-130.1833333,1495,
YT-09BB-SC03,Yukon Territory,FULLER LAKE,62.47386111,-130.20025,1126,
YT-09BB-SC04,Yukon Territory,RUSSELL LAKE,61.20044444,-133.0460556,1060,
YT-09BC-SC01,Yukon Territory,ROSE CREEK,62.33711111,-133.3805556,1080,
YT-09CA-SC01,Yukon Territory,MOUNT NANSEN,62.02483333,-137.0664444,1021,
YT-09CA-SC02,Yukon Territory,MACINTOSH,61.72116667,-137.3396667,1160,
YT-09CA-SC03,Yukon Territory,BURWASH AIRSTRIP,61.37111111,-139.0330556,810,
YT-09CA-SC04,Yukon Territory,DUKE RIVER A,61.11666667,-138.8833333,1465,
YT-09CA-SC05,Yukon Territory,DUKE RIVER,61.25,-138.9833333,1310,
YT-09CA-SC06,Yukon Territory,BURWASH UPLANDS,61.35,-139.2,1080,
YT-09CB-SC01,Yukon Territory,BEAVER CREEK,62.41555556,-140.8547222,655,
YT-09CB-SC02,Yukon Territory,CHAIR MOUNTAIN,62.06666667,-140.8,1067,
YT-09CB-SC03,Yukon Territory,WHITE RIVER,61.91666667,-140.5333333,823,
YT-09CD-SC01,Yukon Territory,CASINO CREEK,62.73333333,-138.8,1065,
YT-09CD-SC02,Yukon Territory,FORT SELKIRK,62.81666667,-137.3666667,454,
YT-09CD-SC03,Yukon Territory,PELLY FARM,62.83333333,-137.3333333,472,
YT-09DA-SC01,Yukon Territory,PLATA AIRSTRIP,63.505649,-132.045328,830,
YT-09DA-SC02,Yukon Territory,ARROWHEAD LAKE,63.70273,-131.170314,1120,
YT-09DB-SC01,Yukon Territory,WITHERS LAKE,63.980289,-132.298218,975,
YT-09DB-SC02,Yukon Territory,RACKLA LAKE,64.29241667,-133.2442222,1040,
YT-09DC-SC01A,Yukon Territory,MAYO AIRPORT A,63.63333333,-135.8833333,540,
YT-09DC-SC01B,Yukon Territory,MAYO AIRPORT B,63.63333333,-135.8833333,540,
YT-09DC-SC02,Yukon Territory,EDWARDS LAKE,63.69561111,-134.2971667,830,
YT-09DD-SC01,Yukon Territory,CALUMET,63.91666667,-135.4,1310,
YT-09DD-SC02,Yukon Territory,KENO HILL,63.93333333,-135.25,1355,
YT-09DD-SC03,Yukon Territory,STEWART CROSSING A,63.36666667,-136.6833333,610,
YT-09EA-SC01,Yukon Territory,KING SOLOMON DOME,63.86666667,-138.9333333,1080,
YT-09EA-SC02,Yukon Territory,GRIZZLY CREEK,64.43333333,-138.2666667,975,
YT-09EB-SC01,Yukon Territory,MIDNIGHT DOME,64.06666667,-139.4,855,
YT-09EC-SC02,Yukon Territory,BOUNDARY (ALASKA),64.08333333,-141.45,1005,
YT-09EC-SC04,Yukon Territory,CLINTON CREEK,64.21666667,-140.35,1005,
YT-09FA-SC01,Yukon Territory,RIFF'S RIDGE,65.95,-137.3666667,650,
YT-09FB-SC01,Yukon Territory,EAGLE PLAINS,66.36666667,-136.7333333,710,
YT-09FB-SC02,Yukon Territory,EAGLE RIVER,66.45,-136.7166667,340,
YT-09FD-SC01,Yukon Territory,OLD CROW,67.56666667,-139.85,299,
YT-10AA-SC01,Yukon Territory,WATSON LAKE AIRPORT,60.11666667,-128.8333333,685,
YT-10AA-SC02,Yukon Territory,TINTINA AIRSTRIP,61.08605556,-131.2453333,1067,
YT-10AA-SC03,Yukon Territory,PINE LAKE AIRSTRIP,60.1,-130.9333333,995,
YT-10AA-SC04,Yukon Territory,FORD LAKE,60.78330556,-131.4714722,1110,
YT-10AB-SC01,Yukon Territory,FRANCES RIVER,60.58333333,-129.1833333,730,
YT-10AD-SC01,Yukon Territory,HYLAND RIVER,61.51666667,-128.2666667,855,
YT-10EA-SC01,Yukon Territory,TUNGSTEN,61.95,-128.25,1175,
YT-10HA-SC01,Yukon Territory,TSICHU RIVER,63.3,-129.8333333,1265,
YT-10MA-SC01,Yukon Territory,BLACKSTONE RIVER,64.95,-138.25,920,
YT-10MA-SC02,Yukon Territory,OGILVIE RIVER,65.35,-138.3,595,
YT-10MB-SC01,Yukon Territory,BONNET PLUME LAKE,64.305313,-132.000868,1120,
OPG-161,Ontario Power Generation,ABITIBI CANYON,49.91666667,-81.56666667,230,
OPG-49,Ontario Power Generation,ARMSTRONG,50.28333333,-89.03333333,350,
OPG-392,Ontario Power Generation,ATIKOKAN,48.75,-91.61666667,395,
OPG-350,Ontario Power Generation,BANCROFT,44.98333333,-77.96666667,320,
OPG-378,Ontario Power Generation,BARRETT CHUTE,45.23333333,-76.75,215,
OPG-364,Ontario Power Generation,BARRY'S BAY,45.51666667,-77.9,320,
OPG-154,Ontario Power Generation,BISCOTASING,47.3,-82.1,410,
OPG-238,Ontario Power Generation,BOLANDS BAY,46.63333333,-80.76666667,335,
OPG-56,Ontario Power Generation,CAMERON FALLS,49.13333333,-88.55,240,
OPG-119,Ontario Power Generation,CHAPLEAU,47.81666667,-83.4,425,
OPG-252,Ontario Power Generation,CHUTE,47.08333333,-80.43333333,305,
OPG-371,Ontario Power Generation,CLOYNE,44.8,-77.18333333,280,
OPG-357,Ontario Power Generation,DES JOACHIMS,46.2,-77.71666667,190,
OPG-42,Ontario Power Generation,DOG LAKE DAM,48.7,-89.61666667,425,
OPG-21,Ontario Power Generation,EAR FALLS,50.63333333,-93.18333333,365,
OPG-147,Ontario Power Generation,FOLEYET,48.23333333,-82.4,325,
OPG-210,Ontario Power Generation,FREDERICK HOUSE DAM,48.78333333,-81.03333333,275,
OPG-70,Ontario Power Generation,GERALDTON,49.76666667,-86.91666667,335,
OPG-259,Ontario Power Generation,GHOST RIVER,48.51666667,-79.91666667,290,
OPG-411,Ontario Power Generation,GOGAMA MNR NURSERY,47.66666667,-81.71666667,303,
OPG-409,Ontario Power Generation,HAYS LAKE,48.78333333,-87.15,204,E
OPG-105,Ontario Power Generation,HEARST,49.75,-84.11666667,250,
OPG-315,Ontario Power Generation,HERON LAKE,45.43333333,-78.81666667,365,
OPG-385,Ontario Power Generation,HIGH FALLS,44.95,-76.6,175,
OPG-182,Ontario Power Generation,HUNTA,49.1,-81.3,275,
OPG-140,Ontario Power Generation,KAPUSKASING,49.41666667,-82.45,220,
OPG-7,Ontario Power Generation,KENORA,49.78333333,-94.36666667,365,
OPG-63,Ontario Power Generation,LONG LAKE CONTROL DAM,49.08333333,-87.06666667,320,
OPG-399,Ontario Power Generation,LOWER NOTCH,47.15,-79.48333333,260,
OPG-175,Ontario Power Generation,MATTAGAMI LAKE DAM,48,-81.56666667,335,
OPG-224,Ontario Power Generation,MILNET,46.81666667,-80.95,335,
OPG-329,Ontario Power Generation,MINDEN,44.95,-78.7,305,
OPG-245,Ontario Power Generation,MISTINIKON LAKE,47.98333333,-80.7,335,
OPG-217,Ontario Power Generation,MOOSONEE,51.26666667,-80.06666667,30,
OPG-407,Ontario Power Generation,MOUNT JOY,48.33333333,-81.33333333,304,E
OPG-203,Ontario Power Generation,NIGHTHAWK,48.55,-80.96666667,290,
OPG-322,Ontario Power Generation,OTTO HOLDEN,46.35,-78.75,180,
OPG-91,Ontario Power Generation,PAGWACHUAN,49.76666667,-85.23333333,215,
OPG-287,Ontario Power Generation,PARRY SOUND,45.35,-80.03333333,200,
OPG-406,Ontario Power Generation,PIKE LAKE,47.46666667,-79.08333333,300,
OPG-408,Ontario Power Generation,PORCUPINE,48.41666667,-81.16666667,300,E
OPG-343,Ontario Power Generation,PRINCE'S LAKE,45.38333333,-78.1,470,
OPG-28,Ontario Power Generation,RAT RAPIDS,51.01666667,-90.21666667,375,
OPG-280,Ontario Power Generation,RED CEDAR LAKE,46.68333333,-79.98333333,260,
OPG-14,Ontario Power Generation,RED LAKE,50.01666667,-93.81666667,380,
OPG-231,Ontario Power Generation,SHILLINGTON,48.55,-80.7,290,
OPG-196,Ontario Power Generation,SHINING TREE,47.48333333,-81.41666667,395,
OPG-35,Ontario Power Generation,SIOUX LOOKOUT,50.11666667,-91.91666667,375,
OPG-412,Ontario Power Generation,SKEAD,46.63333333,-80.75,262.34,
OPG-189,Ontario Power Generation,SOUTH PORCUPINE,48.41666667,-81.18333333,305,
OPG-301,Ontario Power Generation,SOUTH RIVER,45.91666667,-79.21666667,395,
OPG-308,Ontario Power Generation,TEE LAKE,46.76666667,-79.03333333,240,
OPG-273,Ontario Power Generation,TEMAGAMI,47.05,-79.08333333,273,
OPG-410,Ontario Power Generation,TIMMINS AIRPORT,48.63333333,-81.4,294,
OPG-168,Ontario Power Generation,WAWAITIN,48.45,-81.03333333,320,
OPG-336,Ontario Power Generation,WHITNEY,45.05,-78.21666667,380,
OPG-77,Ontario Power Generation,WIG LAKE,49.38333333,-87.23333333,399,E
ENB-BDV,Environment New Brunswick,BAIE DU VIN,47.04,-65.14,6,E
ENB-BV,Environment New Brunwswick,BLACKVILLE,46.73,-65.83,31,E
ENB-MB,Environment New Brunswick,MCGRAW BROOK,46.82,-66.12,62,E
ENB-BT,Environment New Brunswick,BOIESTOWN,46.46,-66.42,74,E
ENB-KL,Environment New Brunswick,KENNEDY LAKES,46.84,-66.51,341,E
ENB-IRL,Environment New Brunswick,INDIAN ROCK LANE,46.66,-64.87,6,E
ENB-AB,Environment New Brunswick,ARMSTRONG BROOK,47.92,-65.97,20,E
ENB-HC,Environment New Brunswick,HARTCOURT,46.38,-65.43,48,E
ENB-BA,Environment New Brunswick,BAILLE,45.39,-67.26,145,E
ENB-CR,Environment New Brunswick,CARROLL RIDGE,45.85,-67.46,178,E
ENB-EV,Environment New Brunswick,ELMSVILLE,45.26,-67.01,37,E
ENB-GDG,Environment New Brunswick,GIGDEGUASH,45.18,-66.96,17,E
ENB-UT,Environment New Brunswick,UTOPIA,45.15,-66.77,27,E
ENB-FA,Environment New Brunswick,FAWSET (AVG),45.94,-65.18,31,E
ALE-07BB805,Alberta Environment,PADDLE 1,53.8667,-115.3167,760,
ALE-07BH801,Alberta Environment,HOUSE MOUNTAIN LOOKOUT,55.0473,-115.6016,1176.3,
ALE-07CE801,Alberta Environment,GORDON LAKE LOOKOUT,56.6194,-110.4944,0,
OPG-133,Ontario Ministry of Natural Resources,AUBREY FALLS,46.8497,-83.2833,445,
ONR-7009,Ontario Ministry of Natural Resources,BALSAM LAKE,44.6261,-78.8256,264,
ONR-7007,Ontario Ministry of Natural Resources,BEAR LAKE,45.1375,-78.9336,345,
ONR-8002,Ontario Ministry of Natural Resources,BEVERIDGE,44.87750556,-76.14695,134,
ONR-8003,Ontario Ministry of Natural Resources,BEVERIDGE AUTO,44.87750833,-76.14695278,134,
ONR-6205,Ontario Ministry of Natural Resources,BOUNDARY LAKE,46.3703,-81.9506,309,
ONR-7016,Ontario Ministry of Natural Resources,BRADY LAKE,45.0509,-78.8189,343,
ONR-2622,Ontario Ministry of Natural Resources,BRIGHTSIDE2,45.1164033,-76.49973954,186,
ONR-8001,Ontario Ministry of Natural Resources,CHAFFEYS LOCK AUTO,44.57861611,-76.32030167,117,
ONR-0502,Ontario Ministry of Natural Resources,CHATSWORTH,44.437387,-80.893854,313,
ONR-6009,Ontario Ministry of Natural Resources,CHISHOLM,46.13973829,-79.15806349,292,
ONR-7008,Ontario Ministry of Natural Resources,COOPER FALLS,44.77029065,-79.23972889,250,
ONR-4604,Ontario Ministry of Natural Resources,DALEWOOD,43.99528333,-78.25417222,106,
ONR-7012,Ontario Ministry of Natural Resources,EELS,44.87891564,-78.11945167,363,
