XCoord;YCoord;OBJECTID;SCAT_CLASS_EN;SCAT_CLASS_FR;PROVINCEEXTENT;SHAPE_LENGTH;CREATEDBY
-14517080.27;7069027.989;12442;Bedrock Sloping/Ramp;Rampe/Pente rocheuse;BC;450.255732;ECCC
-14516866.87;7068876.459;12443;Boulder Beach or Bank;Plage ou berge de blocs;BC;544.464507;ECCC
-14516823.29;7068603.986;12444;Bedrock Sloping/Ramp;Rampe/Pente rocheuse;BC;286.008232;ECCC
-14516904.48;7068386.151;12445;Bedrock Cliff/Vertical;Falaise rocheuse;BC;283.688508;ECCC
-14516833.17;7068047.995;12446;Bedrock Sloping/Ramp;Rampe/Pente rocheuse;BC;1408.641828;ECCC
-14516291.44;7068031.892;12447;Boulder Beach or Bank;Plage ou berge de blocs;BC;818.882362;ECCC
-14515443.94;7067923.208;12448;Mixed and Coarse Sediment Tidal Flat;Estran de sédiments mixtes et grossiers;BC;1136.769834;ECCC
-14515892.44;7067876.163;12449;Mixed and Coarse Sediment Tidal Flat;Estran de sédiments mixtes et grossiers;BC;267.985624;ECCC
-14516066.57;7067348.909;12450;Boulder Beach or Bank;Plage ou berge de blocs;BC;1090.024368;ECCC
-14516208.06;7067559.648;12451;Bedrock Sloping/Ramp;Rampe/Pente rocheuse;BC;317.86488;ECCC
-14515272.33;7067301.638;12452;Boulder Beach or Bank;Plage ou berge de blocs;BC;2602.83735;ECCC
-14478520.14;7030936.43;12453;Bedrock Cliff/Vertical;Falaise rocheuse;BC;508.331454;ECCC
-14478766.59;7030714.203;12454;Boulder Beach or Bank;Plage ou berge de blocs;BC;270.84219;ECCC
-14478826.2;7030439.155;12455;Bedrock Cliff/Vertical;Falaise rocheuse;BC;460.217239;ECCC
-14478581.32;7030291.49;12456;Boulder Beach or Bank;Plage ou berge de blocs;BC;540.281323;ECCC
-14478721.77;7029810.564;12457;Bedrock Cliff/Vertical;Falaise rocheuse;BC;1024.218272;ECCC
-14478567.78;7029288.72;12458;Bedrock Sloping/Ramp;Rampe/Pente rocheuse;BC;1119.472537;ECCC
-14478124.96;7029558.553;12459;Boulder Beach or Bank;Plage ou berge de blocs;BC;388.559854;ECCC
-14478255.01;7029420.078;12460;Bedrock Cliff/Vertical;Falaise rocheuse;BC;283.741501;ECCC
-14478129.86;7029274.684;12461;Bedrock Cliff/Vertical;Falaise rocheuse;BC;359.085262;ECCC
-14477903.49;7029155.378;12462;Boulder Beach or Bank;Plage ou berge de blocs;BC;436.279071;ECCC
-14477902.03;7028707.408;12463;Bedrock Cliff/Vertical;Falaise rocheuse;BC;933.95971;ECCC
-14478007.87;7027914.557;12464;Bedrock Sloping/Ramp;Rampe/Pente rocheuse;BC;737.39937;ECCC
-14477470.19;7028277.126;12465;Boulder Beach or Bank;Plage ou berge de blocs;BC;362.062512;ECCC
-14478179.52;7028730.546;12466;Bedrock Sloping/Ramp;Rampe/Pente rocheuse;BC;627.757869;ECCC
-14478221.28;7028866.557;12467;Bedrock Cliff/Vertical;Falaise rocheuse;BC;422.171071;ECCC
-14477588.27;7028471.996;12468;Boulder Beach or Bank;Plage ou berge de blocs;BC;362.178144;ECCC
-14477254.32;7028405.784;12469;Bedrock Cliff/Vertical;Falaise rocheuse;BC;259.613193;ECCC
-14477246.08;7027489.454;12470;Bedrock Sloping/Ramp;Rampe/Pente rocheuse;BC;667.903524;ECCC
-14477305.97;7027200.388;12471;Bedrock Sloping/Ramp;Rampe/Pente rocheuse;BC;310.208565;ECCC
-14476823.45;7027694.497;12472;Boulder Beach or Bank;Plage ou berge de blocs;BC;752.131856;ECCC
-14476594.25;7027949.225;12473;Bedrock Cliff/Vertical;Falaise rocheuse;BC;394.921595;ECCC
-14476851.36;7028661.717;12474;Mixed Sediment Beach or Bank;Plage ou berge de sédiments mixtes;BC;1101.58633;ECCC
-14477282.05;7029435.513;12475;Boulder Beach or Bank;Plage ou berge de blocs;BC;328.038802;ECCC
-14476750.72;7029067.586;12476;Mixed Sediment Beach or Bank;Plage ou berge de sédiments mixtes;BC;1153.104301;ECCC
-14476232.78;7029439.808;12477;Boulder Beach or Bank;Plage ou berge de blocs;BC;617.666272;ECCC
-14475924.74;7029333.219;12478;Boulder Beach or Bank;Plage ou berge de blocs;BC;292.615868;ECCC
-14475684.79;7029820.735;12479;Mixed Sediment Beach or Bank;Plage ou berge de sédiments mixtes;BC;543.151743;ECCC
-14475212.51;7029061.101;12480;Bedrock Cliff/Vertical;Falaise rocheuse;BC;1906.1269;ECCC
-14475146.15;7028618.492;12481;Boulder Beach or Bank;Plage ou berge de blocs;BC;1192.882291;ECCC
-14475519.12;7028333.309;12482;Bedrock Cliff/Vertical;Falaise rocheuse;BC;487.609394;ECCC
-14475262.84;7028370.796;12483;Boulder Beach or Bank;Plage ou berge de blocs;BC;276.537845;ECCC
-14475170.98;7028235.626;12484;Bedrock Sloping/Ramp;Rampe/Pente rocheuse;BC;696.01097;ECCC
-14474237.19;7029728.829;12485;Pebble/Cobble Beach or Bank;Plage ou berge de cailloux/galet;BC;328.387837;ECCC
-14474408.24;7028661.472;12486;Boulder Beach or Bank;Plage ou berge de blocs;BC;1151.656266;ECCC
-14474325.13;7027963.624;12487;Boulder Beach or Bank;Plage ou berge de blocs;BC;630.067508;ECCC
-14474713.44;7027717.374;12488;Bedrock Cliff/Vertical;Falaise rocheuse;BC;423.990382;ECCC
-14474689.73;7027397.368;12489;Boulder Beach or Bank;Plage ou berge de blocs;BC;275.82078;ECCC
-14474996.65;7027049.095;12490;Bedrock Cliff/Vertical;Falaise rocheuse;BC;825.044717;ECCC
-14475056.01;7026552.095;12491;Boulder Beach or Bank;Plage ou berge de blocs;BC;1737.252213;ECCC
-14475274.16;7025910.484;12492;Bedrock Sloping/Ramp;Rampe/Pente rocheuse;BC;543.262548;ECCC
-14475155.72;7025490.758;12493;Bedrock Cliff/Vertical;Falaise rocheuse;BC;1911.482437;ECCC
-14473977.65;7025039.523;12494;Bedrock Cliff/Vertical;Falaise rocheuse;BC;2487.224702;ECCC
-14473725.85;7024261.953;12495;Boulder Beach or Bank;Plage ou berge de blocs;BC;583.530795;ECCC
-14473693.28;7023691.533;12496;Bedrock Cliff/Vertical;Falaise rocheuse;BC;1253.678357;ECCC
-14473143.67;7023622.263;12497;Boulder Beach or Bank;Plage ou berge de blocs;BC;417.282369;ECCC
-14474167.49;7028236.954;12498;Mixed Sediment Beach or Bank;Plage ou berge de sédiments mixtes;BC;389.723895;ECCC
-14474669.23;7026621.738;12499;Bedrock Cliff/Vertical;Falaise rocheuse;BC;292.211743;ECCC
-14474506.85;7026530.547;12500;Bedrock Cliff/Vertical;Falaise rocheuse;BC;493.639438;ECCC
-14474238.49;7026529.529;12501;Bedrock Cliff/Vertical;Falaise rocheuse;BC;400.958359;ECCC
-14490778.11;7048709.71;12502;Bedrock Cliff/Vertical;Falaise rocheuse;BC;837.600125;ECCC
-14490521.79;7049306.576;12503;Boulder Beach or Bank;Plage ou berge de blocs;BC;279.631907;ECCC
-14490424.51;7048934.544;12504;Bedrock Cliff/Vertical;Falaise rocheuse;BC;386.01113;ECCC
-14490348.19;7048520.839;12505;Bedrock Cliff/Vertical;Falaise rocheuse;BC;1039.840258;ECCC
-14490307.79;7048894.627;12506;Boulder Beach or Bank;Plage ou berge de blocs;BC;481.415471;ECCC
-14490056.96;7048231.802;12507;Bedrock Cliff/Vertical;Falaise rocheuse;BC;278.80244;ECCC
-14490244.7;7048057.19;12508;Mixed Sediment Beach or Bank;Plage ou berge de sédiments mixtes;BC;296.734423;ECCC
-14490584.13;7047952.685;12509;Bedrock Cliff/Vertical;Falaise rocheuse;BC;534.052238;ECCC
-14490988.92;7047858.182;12510;Bedrock Sloping/Ramp;Rampe/Pente rocheuse;BC;490.404424;ECCC
-14490995.84;7047800.981;12511;Bedrock Sloping/Ramp;Rampe/Pente rocheuse;BC;398.592094;ECCC
-14491808.35;7047704.384;12512;Bedrock Sloping/Ramp;Rampe/Pente rocheuse;BC;1531.734955;ECCC
-14486264.94;7042594.183;12513;Boulder Beach or Bank;Plage ou berge de blocs;BC;1769.910072;ECCC
-14491357.82;7047822.742;12514;Bedrock Cliff/Vertical;Falaise rocheuse;BC;692.030553;ECCC
-14491659.95;7047894.856;12515;Bedrock Cliff/Vertical;Falaise rocheuse;BC;509.299066;ECCC
-14492009.48;7047478.693;12516;Bedrock Platform;Plate-forme rocheuse;BC;328.188518;ECCC
-14491939.85;7047366.038;12517;Bedrock Platform;Plate-forme rocheuse;BC;372.426768;ECCC
-14492731.94;7046820.758;12518;Bedrock Sloping/Ramp;Rampe/Pente rocheuse;BC;476.960678;ECCC
-14493166.88;7046814.092;12519;Bedrock Cliff/Vertical;Falaise rocheuse;BC;1583.827337;ECCC
-14493645.87;7047659.69;12520;Boulder Beach or Bank;Plage ou berge de blocs;BC;696.454314;ECCC
-14493981.39;7047797.113;12521;Bedrock Platform;Plate-forme rocheuse;BC;259.693217;ECCC
-14493974.55;7047405.405;12522;Bedrock Cliff/Vertical;Falaise rocheuse;BC;1802.394141;ECCC
-14493141.82;7045775.315;12523;Bedrock Sloping/Ramp;Rampe/Pente rocheuse;BC;3114.186199;ECCC
-14494070.06;7047021.217;12524;Bedrock Sloping/Ramp;Rampe/Pente rocheuse;BC;363.034938;ECCC
-14495312.09;7048027.53;12525;Bedrock Sloping/Ramp;Rampe/Pente rocheuse;BC;1147.871534;ECCC
-14494971.77;7048197.034;12526;Boulder Beach or Bank;Plage ou berge de blocs;BC;305.352355;ECCC
-14496756.19;7048241.381;12527;Bedrock Cliff/Vertical;Falaise rocheuse;BC;1093.092774;ECCC
-14496696.59;7048749.156;12528;Bedrock Platform;Plate-forme rocheuse;BC;754.478748;ECCC
-14496956.56;7049095.209;12529;Bedrock Sloping/Ramp;Rampe/Pente rocheuse;BC;429.339846;ECCC
-14497231.66;7049145.077;12530;Bedrock Cliff/Vertical;Falaise rocheuse;BC;294.320622;ECCC
-14494094.18;7046568.723;12531;Bedrock Cliff/Vertical;Falaise rocheuse;BC;799.446631;ECCC
-14493843.22;7046162.957;12532;Bedrock Cliff/Vertical;Falaise rocheuse;BC;343.12359;ECCC
-14493341.09;7044902.604;12533;Bedrock Sloping/Ramp;Rampe/Pente rocheuse;BC;1870.593235;ECCC
-14494226.62;7046025.744;12534;Bedrock Cliff/Vertical;Falaise rocheuse;BC;704.138904;ECCC
-14494000.3;7045579.339;12535;Bedrock Sloping/Ramp;Rampe/Pente rocheuse;BC;1201.566395;ECCC
-14493581.17;7045181.932;12536;Bedrock Cliff/Vertical;Falaise rocheuse;BC;372.089201;ECCC
-14493693.29;7044938.041;12537;Bedrock Platform;Plate-forme rocheuse;BC;469.895484;ECCC
-14493678.49;7045764.73;12538;Bedrock Sloping/Ramp;Rampe/Pente rocheuse;BC;1587.949185;ECCC
-14491437.41;7047495.519;12539;Bedrock Sloping/Ramp;Rampe/Pente rocheuse;BC;325.764001;ECCC
-14491280.52;7047442.398;12540;Bedrock Cliff/Vertical;Falaise rocheuse;BC;300.640629;ECCC
-14491022.02;7047326.552;12541;Bedrock Sloping/Ramp;Rampe/Pente rocheuse;BC;904.4541;ECCC
-14490795.07;7047640.631;12542;Bedrock Cliff/Vertical;Falaise rocheuse;BC;294.356304;ECCC
-14490950.73;7047154.724;12543;Bedrock Platform;Plate-forme rocheuse;BC;328.173504;ECCC
-14490579.97;7047550.739;12544;Bedrock Cliff/Vertical;Falaise rocheuse;BC;1420.434987;ECCC
-14490804.84;7047814.996;12545;Boulder Beach or Bank;Plage ou berge de blocs;BC;298.295355;ECCC
-14490496.43;7047300.185;12546;Boulder Beach or Bank;Plage ou berge de blocs;BC;682.552565;ECCC
-14490618.59;7047123.948;12547;Bedrock Cliff/Vertical;Falaise rocheuse;BC;269.203676;ECCC
-14490726.86;7046867.56;12548;Bedrock Sloping/Ramp;Rampe/Pente rocheuse;BC;658.192145;ECCC
-14490409.82;7047026.502;12549;Boulder Beach or Bank;Plage ou berge de blocs;BC;666.082461;ECCC
-14490178.01;7046779.054;12550;Bedrock Sloping/Ramp;Rampe/Pente rocheuse;BC;1084.125082;ECCC
-14489596.37;7047446.65;12551;Boulder Beach or Bank;Plage ou berge de blocs;BC;513.578331;ECCC
-14489571.94;7046529.552;12552;Bedrock Sloping/Ramp;Rampe/Pente rocheuse;BC;270.882007;ECCC
-14489481.98;7046756.782;12553;Bedrock Cliff/Vertical;Falaise rocheuse;BC;1624.7799;ECCC
-14489345.09;7045985.42;12554;Bedrock Cliff/Vertical;Falaise rocheuse;BC;269.757716;ECCC
-14489124.28;7046310.667;12555;Boulder Beach or Bank;Plage ou berge de blocs;BC;1481.208534;ECCC
-14489081.06;7045573.136;12556;Bedrock Cliff/Vertical;Falaise rocheuse;BC;1054.022138;ECCC
-14489167.84;7045008.595;12557;Bedrock Sloping/Ramp;Rampe/Pente rocheuse;BC;1304.221601;ECCC
-14489138.72;7043806.287;12558;Bedrock Platform;Plate-forme rocheuse;BC;569.897611;ECCC
-14489266.68;7044085.441;12559;Boulder Beach or Bank;Plage ou berge de blocs;BC;300.287975;ECCC
-14489077.81;7044218.593;12560;Bedrock Sloping/Ramp;Rampe/Pente rocheuse;BC;466.343729;ECCC
-14488710.61;7044277.85;12561;Bedrock Cliff/Vertical;Falaise rocheuse;BC;419.123731;ECCC
-14488969.53;7043381.763;12562;Bedrock Sloping/Ramp;Rampe/Pente rocheuse;BC;379.972313;ECCC
-14488801.59;7043675.439;12563;Bedrock Cliff/Vertical;Falaise rocheuse;BC;506.403635;ECCC
-14488278.15;7043302.988;12564;Bedrock Sloping/Ramp;Rampe/Pente rocheuse;BC;1975.076615;ECCC
-14487917.71;7042876.051;12565;Bedrock Cliff/Vertical;Falaise rocheuse;BC;408.499509;ECCC
-14487279.77;7042680.621;12566;Bedrock Sloping/Ramp;Rampe/Pente rocheuse;BC;1179.43537;ECCC
-14487679.3;7042733.366;12567;Bedrock Sloping/Ramp;Rampe/Pente rocheuse;BC;281.962466;ECCC
-14487636.15;7042887.661;12568;Boulder Beach or Bank;Plage ou berge de blocs;BC;521.151439;ECCC
-14487127.11;7042963.267;12569;Boulder Beach or Bank;Plage ou berge de blocs;BC;507.471496;ECCC
-14486698.66;7042254.259;12570;Bedrock Sloping/Ramp;Rampe/Pente rocheuse;BC;1472.913619;ECCC
-14485609.72;7042132.656;12571;Bedrock Sloping/Ramp;Rampe/Pente rocheuse;BC;1527.860849;ECCC
-14513383.07;7065007.965;12572;Boulder Beach or Bank;Plage ou berge de blocs;BC;262.41455;ECCC
-14513090.14;7064881.811;12573;Boulder Beach or Bank;Plage ou berge de blocs;BC;344.275445;ECCC
-14513288.2;7064830.495;12574;Bedrock Cliff/Vertical;Falaise rocheuse;BC;335.564261;ECCC
-14512810.2;7064623.797;12575;Boulder Beach or Bank;Plage ou berge de blocs;BC;777.213962;ECCC
-14512551.09;7064020.911;12576;Bedrock Cliff/Vertical;Falaise rocheuse;BC;426.280176;ECCC
-14512282.69;7063851.384;12577;Boulder Beach or Bank;Plage ou berge de blocs;BC;434.922645;ECCC
-14512637.29;7064304.402;12578;Bedrock Sloping/Ramp;Rampe/Pente rocheuse;BC;315.840752;ECCC
-14512265.33;7063542.725;12579;Bedrock Sloping/Ramp;Rampe/Pente rocheuse;BC;879.820742;ECCC
-14511873.7;7063322.627;12580;Bedrock Sloping/Ramp;Rampe/Pente rocheuse;BC;543.458262;ECCC
-14511641.01;7062878.894;12581;Bedrock Cliff/Vertical;Falaise rocheuse;BC;728.659619;ECCC
-14511303.41;7062651.329;12582;Boulder Beach or Bank;Plage ou berge de blocs;BC;285.876427;ECCC
-14511282.06;7062377.941;12583;Bedrock Sloping/Ramp;Rampe/Pente rocheuse;BC;502.394223;ECCC
-14510987.05;7062090.52;12584;Bedrock Sloping/Ramp;Rampe/Pente rocheuse;BC;560.244401;ECCC
-14510311.42;7061432.443;12585;Bedrock Cliff/Vertical;Falaise rocheuse;BC;735.708895;ECCC
-14510617.91;7061823.887;12586;Bedrock Sloping/Ramp;Rampe/Pente rocheuse;BC;409.271786;ECCC
-14509890.96;7060926.21;12587;Bedrock Sloping/Ramp;Rampe/Pente rocheuse;BC;759.625131;ECCC
-14509427.39;7060493.715;12588;Bedrock Sloping/Ramp;Rampe/Pente rocheuse;BC;653.222008;ECCC
-14509085.56;7059960.21;12589;Bedrock Sloping/Ramp;Rampe/Pente rocheuse;BC;694.876195;ECCC
-14508635.93;7059305.758;12590;Bedrock Cliff/Vertical;Falaise rocheuse;BC;1843.29153;ECCC
-14508341.73;7058866.886;12591;Bedrock Sloping/Ramp;Rampe/Pente rocheuse;BC;482.218752;ECCC
-14508239.25;7058588.894;12592;Bedrock Cliff/Vertical;Falaise rocheuse;BC;469.323382;ECCC
-14507999.35;7058160.213;12593;Bedrock Sloping/Ramp;Rampe/Pente rocheuse;BC;901.442061;ECCC
-14507823.41;7057820.979;12594;Boulder Beach or Bank;Plage ou berge de blocs;BC;278.822657;ECCC
-14507868.45;7057743.114;12595;Bedrock Cliff/Vertical;Falaise rocheuse;BC;267.677584;ECCC
-14507840.69;7057560.225;12596;Bedrock Sloping/Ramp;Rampe/Pente rocheuse;BC;355.914008;ECCC
-14507638.96;7057349.381;12597;Bedrock Platform;Plate-forme rocheuse;BC;352.814743;ECCC
-14507634.9;7057048.433;12598;Bedrock Platform;Plate-forme rocheuse;BC;339.270518;ECCC
-14506813.43;7055859.919;12599;Bedrock Platform;Plate-forme rocheuse;BC;1208.801756;ECCC
-14506223.44;7055189.376;12600;Bedrock Sloping/Ramp;Rampe/Pente rocheuse;BC;886.042915;ECCC
-14507308.38;7056633.966;12601;Bedrock Sloping/Ramp;Rampe/Pente rocheuse;BC;790.2992;ECCC
-14505768.59;7055669.081;12602;Boulder Beach or Bank;Plage ou berge de blocs;BC;1292.006528;ECCC
-14505520.33;7055496.801;12603;Pebble/Cobble Beach or Bank;Plage ou berge de cailloux/galet;BC;446.364357;ECCC
-14505587.61;7055141.81;12604;Bedrock Sloping/Ramp;Rampe/Pente rocheuse;BC;614.216672;ECCC
-14505339.7;7055168.202;12605;Boulder Beach or Bank;Plage ou berge de blocs;BC;394.628411;ECCC
-14505175.63;7054463.357;12606;Bedrock Sloping/Ramp;Rampe/Pente rocheuse;BC;3044.866137;ECCC
-14504349.29;7054245.231;12607;Boulder Beach or Bank;Plage ou berge de blocs;BC;573.703912;ECCC
-14504011.67;7053738.13;12608;Bedrock Sloping/Ramp;Rampe/Pente rocheuse;BC;1242.692402;ECCC
-14503637.85;7053675.337;12609;Boulder Beach or Bank;Plage ou berge de blocs;BC;402.970538;ECCC
-14503444.44;7053470.579;12610;Bedrock Cliff/Vertical;Falaise rocheuse;BC;658.631752;ECCC
-14502922.81;7053473.894;12611;Bedrock Sloping/Ramp;Rampe/Pente rocheuse;BC;783.631205;ECCC
-14502517.84;7053355.04;12612;Bedrock Cliff/Vertical;Falaise rocheuse;BC;830.812497;ECCC
-14502315.32;7053771.509;12613;Boulder Beach or Bank;Plage ou berge de blocs;BC;804.600034;ECCC
-14501952.07;7053357.076;12614;Bedrock Sloping/Ramp;Rampe/Pente rocheuse;BC;1512.948577;ECCC
-14501676.37;7053522.783;12615;Boulder Beach or Bank;Plage ou berge de blocs;BC;370.269067;ECCC
-14501492.53;7053616.989;12616;Bedrock Sloping/Ramp;Rampe/Pente rocheuse;BC;319.77609;ECCC
-14501522.31;7053957.648;12617;Boulder Beach or Bank;Plage ou berge de blocs;BC;430.543398;ECCC
-14501488.1;7054353.224;12618;Mixed and Coarse Sediment Tidal Flat;Estran de sédiments mixtes et grossiers;BC;825.314544;ECCC
-14501264;7054099.15;12619;Bedrock Platform;Plate-forme rocheuse;BC;428.893095;ECCC
-14500700.38;7053568.872;12620;Boulder Beach or Bank;Plage ou berge de blocs;BC;458.874598;ECCC
-14501150.4;7053831.26;12621;Bedrock Cliff/Vertical;Falaise rocheuse;BC;349.766846;ECCC
-14500875.3;7053861.217;12622;Mixed and Coarse Sediment Tidal Flat;Estran de sédiments mixtes et grossiers;BC;442.128365;ECCC
-14500641.44;7053226.471;12623;Bedrock Cliff/Vertical;Falaise rocheuse;BC;343.27177;ECCC
-14500548.34;7053066.978;12624;Boulder Beach or Bank;Plage ou berge de blocs;BC;254.545554;ECCC
-14500062.57;7052888.323;12625;Bedrock Cliff/Vertical;Falaise rocheuse;BC;1924.202124;ECCC
-14497050.2;7052815.412;12626;Bedrock Cliff/Vertical;Falaise rocheuse;BC;529.25153;ECCC
-14499350.82;7053071.481;12627;Bedrock Sloping/Ramp;Rampe/Pente rocheuse;BC;520.057249;ECCC
-14495907.98;7051933.707;12628;Mixed Sediment Beach or Bank;Plage ou berge de sédiments mixtes;BC;295.339477;ECCC
-14497757.5;7052792.916;12629;Bedrock Cliff/Vertical;Falaise rocheuse;BC;334.777108;ECCC
-14497562.29;7052756.056;12630;Boulder Beach or Bank;Plage ou berge de blocs;BC;253.036487;ECCC
-14497618.48;7052683.165;12631;Bedrock Sloping/Ramp;Rampe/Pente rocheuse;BC;252.91193;ECCC
-14497417.55;7052649.548;12632;Bedrock Sloping/Ramp;Rampe/Pente rocheuse;BC;369.923557;ECCC
-14497344.85;7052775.073;12633;Mixed and Coarse Sediment Tidal Flat;Estran de sédiments mixtes et grossiers;BC;253.856197;ECCC
-14495708.45;7052981.704;12634;Boulder Beach or Bank;Plage ou berge de blocs;BC;548.12107;ECCC
-14495318.82;7053104.018;12635;Boulder Beach or Bank;Plage ou berge de blocs;BC;613.492692;ECCC
-14494872.68;7052950.589;12636;Boulder Beach or Bank;Plage ou berge de blocs;BC;558.267363;ECCC
-14494442.12;7053030.676;12637;Bedrock Cliff/Vertical;Falaise rocheuse;BC;515.62663;ECCC
-14495285.57;7052908.157;12638;Bedrock Sloping/Ramp;Rampe/Pente rocheuse;BC;445.525285;ECCC
-14494104.28;7053081.171;12639;Bedrock Sloping/Ramp;Rampe/Pente rocheuse;BC;283.41512;ECCC
-14494129.75;7052996.372;12640;Bedrock Cliff/Vertical;Falaise rocheuse;BC;523.784053;ECCC
-14494232.48;7052814.479;12641;Boulder Beach or Bank;Plage ou berge de blocs;BC;251.390591;ECCC
-14494172.82;7052915.411;12642;Bedrock Sloping/Ramp;Rampe/Pente rocheuse;BC;294.843401;ECCC
-14494556.53;7052834.892;12643;Boulder Beach or Bank;Plage ou berge de blocs;BC;462.563712;ECCC
-14494773.57;7052720.47;12644;Mixed and Coarse Sediment Tidal Flat;Estran de sédiments mixtes et grossiers;BC;277.47139;ECCC
-14494964.67;7052776.921;12645;Bedrock Cliff/Vertical;Falaise rocheuse;BC;255.609899;ECCC
-14495182.43;7052708.384;12646;Boulder Beach or Bank;Plage ou berge de blocs;BC;252.33578;ECCC
-14495493.06;7134143.086;12647;Mixed and Coarse Sediment Tidal Flat;Estran de sédiments mixtes et grossiers;BC;366.675268;ECCC
-14501186.36;7131362.482;12648;Mixed and Coarse Sediment Tidal Flat;Estran de sédiments mixtes et grossiers;BC;319.859093;ECCC
-14532342.49;7096070.003;12649;Bedrock Platform;Plate-forme rocheuse;BC;300.300393;ECCC
-14517173.23;7075039.749;12650;Boulder Beach or Bank;Plage ou berge de blocs;BC;274.591246;ECCC
-14517140.44;7075260.428;12651;Boulder Beach or Bank;Plage ou berge de blocs;BC;508.183492;ECCC
-14517173.19;7075152.968;12652;Boulder Beach or Bank;Plage ou berge de blocs;BC;400.091928;ECCC
-14497835.26;7052364.534;12653;Bedrock Cliff/Vertical;Falaise rocheuse;BC;460.288715;ECCC
-14497794.93;7052244.093;12654;Bedrock Sloping/Ramp;Rampe/Pente rocheuse;BC;364.725796;ECCC
-14496548.71;7052028.194;12655;Boulder Beach or Bank;Plage ou berge de blocs;BC;280.888029;ECCC
-14496245.07;7052371.282;12656;Bedrock Sloping/Ramp;Rampe/Pente rocheuse;BC;256.430307;ECCC
-14496197.82;7052113.083;12657;Bedrock Cliff/Vertical;Falaise rocheuse;BC;869.909784;ECCC
-14496070.16;7052292.847;12658;Bedrock Cliff/Vertical;Falaise rocheuse;BC;710.427508;ECCC
-14495850.14;7049246.654;12659;Bedrock Sloping/Ramp;Rampe/Pente rocheuse;BC;776.378244;ECCC
-14495865.62;7049368.88;12660;Bedrock Sloping/Ramp;Rampe/Pente rocheuse;BC;1010.40818;ECCC
-14495008.16;7049148.148;12661;Bedrock Cliff/Vertical;Falaise rocheuse;BC;823.255764;ECCC
-14495071.18;7049330.266;12662;Bedrock Cliff/Vertical;Falaise rocheuse;BC;386.547867;ECCC
-14466171.93;7062066.027;12663;Bedrock Sloping/Ramp;Rampe/Pente rocheuse;BC;476.058648;ECCC
